OAXXCD,E.01,E.11,E.21
X0014340E,0.6048734633945427,0.5759493505500428,0.6243984371796382
X0014341E,0.357440378869963,0.5021029165842396,0.47125939787126353
X0014342E,0.5131886377071684,0.6117225252811292,0.6283779495430396
X0014343E,0.6635627641024336,0.7145712636674733,0.7191801157558447
X0014344E,0.5636631499291254,0.5896421254366437,0.5972012587290916
X0014345E,0.5431707758195077,0.606011517203297,0.6973586723968593
X0014346E,0.6253400567970148,0.6203210055769113,0.7187101915428167
X0014347E,0.6308892261233152,0.5604361661181402,0.7212071424264748
X0014348E,0.3946666919313069,0.4154025090602438,0.496794787676268
X0014349E,0.4090558387778214,0.5459475171584848,0.5199117247430839
X0014350E,0.6333057219073415,0.6611558335766641,0.7161509386677786
X0014351E,0.4781938658079346,0.5842594405335921,0.6213705115939199
X0014352E,0.5487401827105627,0.5877533410027024,0.6079758907583871
X0014353E,0.6842494258410003,0.6420628524824911,0.7182522454796967
X0014354E,0.5076364486822597,0.6598052956049753,0.7464081903128746
X0014355E,0.550355402671969,0.5073017662290072,0.6478892731159375
X0014356E,0.47076010268667984,0.4275034295727544,0.6181548676500188
X0014357E,0.41723536171024056,0.49941534474636246,0.6185402069791891
X0014358E,0.5136260044410554,0.6083364443827953,0.7782293362742496
X0014359E,0.6061849697196433,0.6285802699898585,0.6525856432235392
X0014360E,0.537808442482081,0.6441308672848393,0.6355601154923144
X0014361E,0.4569560658215153,0.43888410548062734,0.6035078360110461
X0014362E,0.49902052383245915,0.5756064549223906,0.7001620209219772
X0014363E,0.40371319600491173,0.523923000422591,0.617017703880983
X0014364E,0.49276145121744463,0.6517423191412458,0.5579400275276534
X0014365E,0.40025137875503225,0.4623987928457313,0.49939784233454143
X0014366E,0.4887054967047325,0.554984223098746,0.5020524319051982
X0014367E,0.5582881573059617,0.6647131008351486,0.5804556673141753
X0014368E,0.6066900004329062,0.6417285085307598,0.5975333733388934
X0014369E,0.6039052682736601,0.6613044192284152,0.667876530667377
X0014370E,0.55609791156254,0.6407006318407623,0.6389214205012811
X0014371E,0.5847096308760121,0.637178486155279,0.7177084131468229
X0014372E,0.56052264125321,0.628371503136711,0.6229386055821137
X0014373E,0.5790107987261478,0.5967800120556851,0.6484733999875469
X0014374E,0.6159465936656315,0.6135353124291436,0.741474837330071
X0014375E,0.6200465802013799,0.6565751831998152,0.7095548620558773
X0014376E,0.6189054465766608,0.5979559244995801,0.7019045017172605
X0014377E,0.6580547282150716,0.7296581531791044,0.7287576260697665
X0014378E,0.5634889617562229,0.6948298876131382,0.753307987605537
X0014379E,0.5551544210342136,0.7074552934544531,0.643921612451322
X0014380E,0.6509844616192315,0.5597162009010788,0.47649261591717346
X0014381E,0.6403502475110269,0.72425914312563755,0.5826807685613657
X0014382E,0.45904530706405505,0.5488047935943187,0.6188982765905283
X0014383E,0.5001663310233916,0.6329078608174308,0.6497200562679161
X0014384E,0.5489890525215784,0.5986122576625258,0.5817703465783511
X0014385E,0.46813568606625966,0.5943722526927558,0.6705786270116397
X0014386E,0.5740073925146187,0.6126649941013972,0.6352230162563585
X0014387E,0.5035156509068694,0.5537692707425262,0.6303252001499424
X0014388E,0.6503834664368936,0.6679120271935431,0.7561648575455878
X0014389E,0.5487212245965375,0.6515016967640674,0.6367576522604771
X0014390E,0.5595841383146799,0.684666312762403,0.6724390473677884
X0014391E,0.5746704559790641,0.5913351081931707,0.6837249579963735
X0014392E,0.7168135317009898,0.668719988057149,0.7575154642691184
X0014393E,0.39734268073978074,0.5290070324214834,0.6264246691151499
X0014394E,0.44937752167206796,0.6329068417656248,0.6441939209530011
X0014395E,0.5801449443606429,0.6947789359593608,0.6563259337607555
X0014396E,0.5393982555259389,0.5764458466434622,0.6614633611860299
X0014397E,0.5279359133329997,0.6970442315972718,0.6196703863965551
X0014398E,0.49927685139897393,0.5536171486879661,0.5389922457534468
X0014399E,0.37396644656486844,0.4961002145625122,0.5092124724918015
X0014400E,0.5806769493382911,0.620684172383973,0.679018225736802
X0014401E,0.47325640242660155,0.6730465475996167,0.7573424667293321
X0014402E,0.5550554168112632,0.6048832575193929,0.6197463780112515
X0014403E,0.5018826476594186,0.560671058739213,0.6321660644882513
X0014404E,0.43959045814068676,0.564501589094662,0.5025353044460424
X0014405E,0.46261935277909244,0.5324525270204001,0.5622517809379983
X0014406E,0.4760611383814793,0.5750912880845622,0.7132805418877612
X0014407E,0.43899930851908403,0.49674548686828246,0.6239070174094025
X0014408E,0.39389118767858516,0.5860273330009147,0.5757244454962499
X0014409E,0.4476010836402628,0.5564495180939748,0.5805623877531854
X0014410E,0.42157582636574814,0.5112527891715456,0.571023674555782
X0014411E,0.42139939637362506,0.5045094023518453,0.31855657204361637
X0014412E,0.4612136753870033,0.5916116203271242,0.6246242106195511
X0014413E,0.38247577950560596,0.509316325526778,0.59945264169348
X0014414E,0.4608275429199229,0.5106243528445218,0.5522951112803858
X0014415E,0.5088584196975976,0.5196427568498623,0.5557962352305487
X0014416E,0.5899274241383385,0.6844051032252034,0.7463173563855959
X0014417E,0.5532239642329702,0.5624755864470172,0.6519861587099495
X0014418E,0.5620910287816163,0.7280473611352971,0.7653625933579823
X0014419E,0.3562170647126979,0.4584307987640219,0.6134926347404598
X0014420E,0.3881874098899254,0.4480588104447106,0.5406186325293953
X0014421E,0.4584956159423087,0.37535308862847616,0.5028249614699838
X0014422E,0.605243205726941,0.6501268261960154,0.7243884930164488
X0014423E,0.3632739574471969,0.4291496524450547,0.5275989606855437
X0014424E,0.42399859868840273,0.5710258207150116,0.6381068220384364
X0014425E,0.5220273948918129,0.6460337209170322,0.6034525459113889
X0014426E,0.3970578771838578,0.5257914115180805,0.5849315110608729
X0014427E,0.41638430389823056,0.5813820978657811,0.589926276167018
X0014428E,0.42416008836424257,0.543188504534031,0.599354960861999
X0014429E,0.5103193851037379,0.5536311472182769,0.6046504694706794
X0014430E,0.5858009249940783,0.702668822253276,0.7739375821081433
X0014431E,0.3951405521238351,0.5396609360660172,0.6296422628133347
X0014432E,0.5069251040455951,0.6527810681724568,0.6255489078127149
X0014433E,0.431404992144035,0.5252499972464079,0.5546711658808824
X0014434E,0.44029366224629163,0.5197994101436696,0.6394720466048639
X0014435E,0.4606652908766381,0.5849395206090322,0.3071827209494359
X0014436E,0.49468778722887996,0.4953843579619831,0.5302271414010364
X0014437E,0.5119349419354449,0.6018928847889398,0.6063597305798776
X0014438E,0.7179639569481603,0.5467968029421736,0.6800093573098311
X0014439E,0.41497570278428486,0.4693160453851902,0.5457937389038419
X0014440E,0.49760850374504156,0.5869829541358159,0.5990931146292048
X0014441E,0.4823189032678216,0.5261239115763432,0.5318379174926461
X0014442E,0.354367000141593,0.4294348758947096,0.5312074715088143
X0014443E,0.5279132095567689,0.4951591099847071,0.6091707286111481
X0014444E,0.5074242089057953,0.6326960064306177,0.6778941020785153
X0014445E,0.4639541914540833,0.5655513738678284,0.6395902359856357
X0014446E,0.5916412273304578,0.5162522746389088,0.5889950886412547
X0014447E,0.512993992669602,0.5430074809902027,0.5568450220902198
X0014448E,0.6039148258075968,0.6629225368941303,0.7412815227521065
X0014449E,0.48342513199862625,0.4512232499475608,0.5551618878952521
X0014450E,0.5073131025016997,0.5672425937531982,0.5639150204962997
X0014451E,0.33547822663863214,0.47321474444835293,0.47587568553770904
X0014452E,0.38216314885319413,0.4904890012888845,0.442167645913158
X0014453E,0.5063207443450182,0.5062209349340042,0.5038245010697082
X0014454E,0.3379027695770788,0.3928287519272385,0.5271309468587765
X0014455E,0.3521863583727462,0.521258223778219,0.5492070008801732
X0014456E,0.4428617307470467,0.5128828889976509,0.5488108066925136
X0014457E,0.22996068332440825,0.25157642772825484,0.279653910399252
X0014458E,0.2945280358973051,0.3559265306614274,0.5722152866668252
X0014459E,0.3392590385293713,0.41381333382643265,0.39007315990800584
X0014460E,0.578940991723482,0.612308374333655,0.7222528724911711
X0014461E,0.37690018785089285,0.42178239906674964,0.4851323277234009
X0014462E,0.5573814233103143,0.5615098029251868,0.6777019400665648
X0014463E,0.3302481920548334,0.34836525244274147,0.4483068519927166
X0014464E,0.488871458571941,0.6516384355723598,0.746026061870688
X0014465E,0.3681808119423637,0.4436026084727166,0.5297194965933906
X0014466E,0.4241975575792721,0.5076400725877493,0.5711082109376753
X0014467E,0.482590927479773,0.45702040625875084,0.582232940016581
X0014468E,0.42330467383331494,0.5543907224176985,0.5245621830251996
X0014469E,0.4064670819285811,0.5792370112228832,0.6116105341311348
X0014470E,0.4230968187617248,0.5324674154096767,0.6070817856085957
X0014471E,0.42882583494187293,0.4625504128026445,0.6179520067615191
X0014472E,0.4273232424014721,0.4545349170355717,0.5021488704459243
X0014473E,0.5828770275473241,0.6338522655891494,0.7343761757073067
X0014474E,0.6925812278091071,0.7862662538054337,0.7928426240979198
X0014475E,0.5927037081235178,0.6298270833391311,0.6568088920905919
X0014476E,0.5037226598948178,0.5850137198370414,0.6199599757133926
X0014477E,0.462707074714299,0.6103240697744118,0.6904582130589698
X0014478E,0.6959221170321206,0.7644425875228801,0.7734037955642239
X0014479E,0.7888710080140243,0.7935555234050155,0.7546568556190687
X0014480E,0.7168655466904759,0.790201111328666,0.6358672516360961
X0014481E,0.7027934407837928,0.7762641657107693,0.7571104460827138
X0014482E,0.7315979583231238,0.7262896191932681,0.7301735735835991
X0014483E,0.6236001339396225,0.7552798658498185,0.7550222233924337
X0014484E,0.7343960178837803,0.8045854861801975,0.8110661293203366
X0014485E,0.7192799434423169,0.8055906288467796,0.7824539332312686
X0014486E,0.565260753315158,0.743873137193129,0.7324820643471884
X0014487E,0.692608984751679,0.739575908784033,0.6972411188104781
X0014488E,0.5898941982967139,0.7614304054521,0.7199336680943818
X0014489E,0.5482964085202737,0.7410066686613996,0.6747831021412658
X0014490E,0.5938059172022228,0.6944148169429225,0.738952221667399
X0014491E,0.5842562128016208,0.7672263265305743,0.7358933271577744
X0014492E,0.527101074986868,0.6165419911509119,0.6528863281866907
X0014493E,0.6765955284792435,0.7614327509652555,0.7252503190013858
X0014494E,0.6140576833005185,0.72902080990929,0.7742883824007947
X0014495E,0.4896795077562897,0.5752292444642653,0.6700552742387985
X0014496E,0.5385333775966705,0.5023744337342406,0.592258512763124
X0014497E,0.42589754563499754,0.5950036988322666,0.6500823117516609
X0014498E,0.5627267013647002,0.6528519147455975,0.7132258753431998
X0014499E,0.570782894749799,0.5605361501262858,0.6591789503409131
X0014500E,0.46666663261808433,0.5801425051207219,0.7134110120252168
X0014501E,0.5598779710364563,0.6453273397306767,0.5210375771248543
X0014502E,0.6548369556560948,0.7016502904000519,0.7457880780376509
X0014503E,0.5390892631653169,0.7000791704704156,0.7642825281014122
X0014504E,0.437934281934097,0.6397700662372126,0.587323426927354
X0014505E,0.4080294513139431,0.5639780349609436,0.6004262914117666
X0014506E,0.3963378524267204,0.4477884694843313,0.5528217315417
X0014507E,0.35896655452068377,0.4735243925448995,0.6144751787367825
X0014508E,0.40245861187525483,0.3679647996195999,0.3942903633869903
X0014509E,0.5207289606109489,0.5045962335231241,0.4623798873382962
X0014510E,0.4456405707055333,0.5769093629214703,0.7217789974102626
X0014511E,0.5143818980588474,0.5247112021882938,0.5024566812701162
X0014512E,0.49752872722235847,0.48855268022658216,0.6306591358029247
X0014513E,0.4121235879858674,0.49016466882270654,0.6560992489156514
X0014514E,0.5026686524463168,0.5059578867187863,0.6176173803590888
X0014515E,0.33459868359423334,0.5949040848222474,0.5868695528092199
X0014516E,0.40691586740583585,0.5336487404211063,0.5124486001421948
X0014517E,0.3897400833002233,0.4875517754336181,0.6470002856446294
X0014518E,0.48038081325817344,0.6010823197657406,0.5397732563506381
X0014519E,0.43822196444182726,0.524227423357567,0.5167681651489637
X0014520E,0.43560601323162246,0.5598472444534441,0.5879628552369176
X0014521E,0.41668548364553804,0.4368600432118882,0.491529565105169
X0014522E,0.5128125802736214,0.543573065855317,0.6168463824224715
X0014523E,0.34248246663949344,0.5469189902708776,0.6429962133430658
X0014524E,0.4417160431406861,0.4949779342180629,0.6079736417345485
X0014525E,0.57445209913436,0.6806226830122105,0.7294325947234968
X0014526E,0.2758664252472039,0.3976797770603072,0.4158346172853978
X0014527E,0.3385296393669739,0.4613237956682123,0.4988348382880197
X0014528E,0.4278630360963262,0.5904632277559092,0.663986029685549
X0014529E,0.39047193542885816,0.5764308981493507,0.6283181099935392
X0014530E,0.528328467627124,0.6721149397527921,0.6528260773865566
X0014531E,0.5169863716801149,0.6194199320921514,0.6919696085555607
X0014532E,0.5415638700529396,0.6971217510115872,0.7389827221704198
X0014533E,0.32563382807608215,0.45536327107116625,0.6093589199490191
X0014534E,0.3030955716701154,0.5679892143245019,0.641196385045787
X0014535E,0.5401687269429605,0.6627916552375672,0.789320150183694
X0014536E,0.3970335882747334,0.4352789161645396,0.6135646282276641
X0014537E,0.45288647745385713,0.5943675960125114,0.7471727176159513
X0014538E,0.35422756369411035,0.5546854596904508,0.6616656060688484
X0014539E,0.4029642363915938,0.5654958968444757,0.6293442782672146
X0014540E,0.2746424435324287,0.368504023865387,0.4740793782016651
X0014541E,0.22048965857538108,0.5069371798918856,0.5835650058990963
X0014542E,0.21660356822965748,0.5150981547304881,0.6694078996525172
X0014543E,0.5057849941905234,0.7007176237316324,0.8082979903500055
X0014544E,0.44203366724568294,0.5781858187946846,0.7542620876450052
X0014545E,0.3710725682711899,0.5385735917817741,0.6626070112445642
X0014546E,0.33638294725009643,0.5762287329350015,0.7090876773228921
X0014547E,0.5300084256145444,0.7421306411409744,0.7838455206156179
X0014548E,0.40822761204667546,0.556077979702407,0.6494389663536172
X0014549E,0.45871756085130155,0.6703947222686543,0.7540575833594473
X0014550E,0.38719095216279004,0.47574293208029905,0.45686507015469185
X0014551E,0.3046653522607482,0.3511709748061461,0.44678077645369535
X0014552E,0.2914280861800939,0.4237378637903644,0.6386426591451002
X0014553E,0.36920114850739616,0.40561353441884873,0.39645569939493613
X0014554E,0.3977639846855417,0.4403497380906607,0.459364887170763
X0014555E,0.3643217460612543,0.435906362643947,0.45084594978796927
X0014556E,0.2588764096920999,0.4226808613010056,0.5126061534713249
X0014557E,0.34319841495480424,0.5555890128162508,0.5968544685422447
X0014558E,0.48832997528945,0.5113711531400229,0.5468646694248688
X0014559E,0.409274316272641,0.5782267068960233,0.6116653010307134
X0014560E,0.4060823266723142,0.5502193850859906,0.600172720492603
X0014561E,0.2992878359026514,0.3602023523626245,0.3305569857969356
X0014562E,0.3026043047470546,0.5972627175206813,0.6283315338266142
X0014563E,0.3026674431969282,0.5071043324734715,0.4950781545914967
X0014564E,0.29644571700093025,0.3908272325836399,0.4837368265220452
X0014565E,0.3028643876404661,0.48340161782076724,0.49882397807330775
X0014566E,0.27658309511440504,0.3790884976160173,0.394018414973331
X0014567E,0.3638859031541314,0.6012999241484623,0.6905638517090115
X0014568E,0.4465146606996078,0.5671855275925868,0.6133610291334705
X0014569E,0.3818056441884827,0.46968771818308214,0.47386682248088796
X0014570E,0.30974227431542445,0.46656092010951494,0.5047344608484003
X0014571E,0.3077111871393006,0.38012288977632724,0.36920189000308473
X0014572E,0.26846335456099346,0.5555377800615053,0.47931650793487723
X0014573E,0.24838817946878008,0.26728453764151205,0.31242625308026023
X0014574E,0.3872006086518495,0.38456242233540544,0.38757422791341223
X0014575E,0.36324909366126445,0.4695906589966766,0.6415686780857068
X0014576E,0.3297777960573152,0.35031215221557493,0.5035567715035366
X0014577E,0.3013002518501397,0.44693715746688234,0.5043861219296475
X0014578E,0.22946093142308965,0.36304721027034703,0.3316805006850175
X0014579E,0.36126496835105265,0.4242035958410172,0.5109738233607762
X0014580E,0.3787749390835039,0.3971723221730743,0.4715294853573157
X0014581E,0.2310642700488893,0.397380665175467,0.4488561065109903
X0014582E,0.22128444173884548,0.4542083837441672,0.5033212892780263
X0014583E,0.27391043603291026,0.30300513730287393,0.43097329477213436
X0014584E,0.39760026963225853,0.5325784062101973,0.5460752593974236
X0014585E,0.3479475917249892,0.40035454617572624,0.6516691682194719
X0014586E,0.4163547407039366,0.6086184161077142,0.61131655127511
X0014587E,0.2734477610114721,0.4379554886515948,0.4631007042490148
X0014588E,0.436931911831711,0.5920504326400139,0.6984879369486391
X0014589E,0.2730723263509302,0.49837311130996714,0.5712331407035011
X0014590E,0.4298777225261937,0.5567062225922361,0.5517819758874284
X0014591E,0.33888138912681137,0.4645460340058007,0.5536417478571447
X0014592E,0.30327291724014926,0.3644906188016227,0.40137702796543734
X0014593E,0.20068262504007606,0.43240528478167883,0.5394726236398226
X0014594E,0.20600728848044603,0.2558025224960388,0.39432371192550825
X0014595E,0.2570660266354223,0.3574888990500876,0.5230815759882391
X0014596E,0.5562481443782923,0.5953075172508728,0.7188452218304304
X0014597E,0.5653756733162558,0.6658008398011852,0.6740495195498597
X0014598E,0.42804434039306183,0.5645171044416567,0.6550844160710464
X0014599E,0.47488102556919515,0.5839724209372119,0.6691870341504622
X0014600E,0.43065246531630735,0.6731261024244415,0.7142228055642302
X0014601E,0.43428441372360843,0.6384497849749511,0.6658409743309314
X0014602E,0.5296628847276211,0.6838341862475464,0.8190436394110937
X0014603E,0.4862152163346787,0.5637501602349926,0.6694557966842347
X0014604E,0.2073550660816298,0.3544489596368827,0.5473723879431458
X0014605E,0.4456788868941597,0.5474998219276167,0.6497460321102114
X0014606E,0.38943041917758897,0.470959993294467,0.6122555876754021
X0014607E,0.3348936124820248,0.6235061221717334,0.7183981360400888
X0014608E,0.42444895792959003,0.6012804113932569,0.658208654441689
X0014609E,0.40475051427016745,0.42420725514199936,0.4948083025868021
X0014610E,0.39577840001186104,0.4688039989684822,0.5425417501218205
X0014611E,0.3178622606947087,0.40708604062746967,0.4428825780901737
X0014612E,0.4350063220690843,0.4631784193954631,0.6164420904759567
X0014613E,0.5433530224139632,0.6819316766479858,0.7179561558915645
X0014614E,0.3301407810532543,0.42674854397281636,0.46364409308467475
X0014615E,0.35958716786032374,0.6154032672560441,0.6228352457921811
X0014616E,0.3477230471607667,0.585570648112964,0.6102351134106069
X0014617E,0.4653556504919669,0.7047595380656353,0.7933869942900618
X0014618E,0.35656090984263084,0.44950626274710104,0.5510678862948871
X0014619E,0.3769386241108923,0.5725626393512829,0.6800594729177161
X0014620E,0.40344347931391467,0.4798038700380743,0.5657876697650924
X0014621E,0.5073475718282097,0.52724522664854645,0.6514257398855325
X0014622E,0.43626442069701193,0.5668222580082575,0.6829252324683753
X0014623E,0.4274393715747459,0.5418189180706771,0.6316650321037064
X0014624E,0.41353160125016764,0.6333651731256199,0.789091070748566
X0014625E,0.3762466054975271,0.696170463198603,0.735214504188898
X0014626E,0.38865667429070416,0.531214315916396,0.6571003458076312
X0014627E,0.2517863438019881,0.4457177167931793,0.45485526655302694
X0014628E,0.4932691203510043,0.5662031216921118,0.6689045102312773
X0014629E,0.3835849738359745,0.5019434603289313,0.6254190365749377
X0014630E,0.4320796637888669,0.6448827069241879,0.6987511715844505
X0014631E,0.30765151541192476,0.44395051600069446,0.45505064195759387
X0014632E,0.3314966621373548,0.419733365253734,0.44569003277909436
X0014633E,0.4060634236770866,0.5573189048558841,0.5663496825426967
X0014634E,0.38268361948214874,0.4689281008348231,0.541837568224029
X0014635E,0.4396886524981484,0.6409605799118868,0.6742190315777478
X0014636E,0.30456105036878944,0.3965296096423907,0.430875672006432
X0014637E,0.33253202889030237,0.3806966912407555,0.4129822106473439
X0014638E,0.3519661763278711,0.551334946532145,0.5785879958696039
X0014639E,0.34509342403457427,0.48595842165543307,0.4729598823153277
X0014640E,0.33595656440146426,0.49211333809618146,0.5561141511858523
X0014641E,0.2492279702317304,0.2639593470956445,0.37191925306493523
X0014642E,0.3743497746398385,0.5042730971883984,0.5603633645756112
X0014643E,0.27939474163118216,0.38803030128619875,0.3875314400578919
X0014644E,0.2492175893404082,0.42074106254947424,0.5187962517708529
X0014645E,0.3654933855705069,0.3739543075653814,0.5794510015458005
X0014646E,0.30822599681848745,0.4397944107719193,0.5717954199033576
X0014647E,0.30787373945207697,0.3908343989109597,0.4741390411307659
X0014648E,0.44473008046247176,0.6123683234914734,0.6945469452763045
X0014649E,0.2515242004900159,0.36503789146141047,0.4148437916781178
X0014650E,0.259122260584988,0.24187427809363016,0.521855153271687
X0014651E,0.3616144656924163,0.7355021011231248,0.7817108865294381
X0014652E,0.3443644097972208,0.3264305547132701,0.3959151408389088
X0014653E,0.3086415837360649,0.4855952367175567,0.5929415589192147
X0014654E,0.28024498421409444,0.41947652496152166,0.48617910963322203
X0014655E,0.35711801544261657,0.548270494307237,0.6470537194891168
X0014656E,0.3136045242567009,0.5172934930702048,0.6761128062400976
X0014657E,0.26366617467215375,0.3430770061056101,0.47299471653112984
X0014658E,0.5852697713529695,0.632852321621274,0.789059213806223
X0014659E,0.2526713310984827,0.364684369212579,0.4570710889825927
X0014660E,0.1783875155159645,0.30876490865273704,0.48380635854171017
X0014661E,0.21887295836449727,0.39518072358813516,0.4692171702380021
X0014662E,0.13696500775451703,0.4459460317728885,0.5050273810900776
X0014663E,0.258785244425195,0.4938526473851458,0.4723113051447982
X0014664E,0.2188555796121814,0.39356476025134635,0.513334342875269
X0014665E,0.27189243763762033,0.40940576849634763,0.5012208491225354
X0014666E,0.1503302175857035,0.31466659582453915,0.2857386138631161
X0014667E,0.22789940825919844,0.4471618328743225,0.5258976797954593
X0014668E,0.3674842858369044,0.5967672899578146,0.6283016660999126
X0014669E,0.1337252571335432,0.21208091041398694,0.43455572316396496
X0014670E,0.1513709338484796,0.2485692296117732,0.43830189008245696
X0014671E,0.2569722864621158,0.2966290326590749,0.4477467757099843
X0014672E,0.17162416548801432,0.2046863061902953,0.47951569134725336
X0014673E,0.22745675577105331,0.2222379589234641,0.3916967978152513
X0014674E,0.1591619041262512,0.319006014990696,0.42059849361446155
X0014675E,0.2705504360101278,0.46239655404320296,0.45401515970228873
X0014676E,0.1864148907244502,0.34795779475862426,0.4393918376245285
X0014677E,0.20334493250164765,0.3788961136569059,0.5122254836452345
X0014678E,0.17312031695633875,0.3398745228326277,0.4140403178205083
X0014679E,0.2720878426942485,0.45305230936492885,0.6340910089211242
X0014680E,0.18562213781789608,0.40206141319593336,0.5173685944173021
X0014681E,0.26256995344615247,0.39410552741590443,0.4587045615180958
X0014682E,0.19137853537293872,0.29275219590076823,0.38175115620922817
X0014683E,0.16080409716221436,0.16097120331345843,0.19631143953581817
X0014684E,0.14812246388177294,0.42717470848370676,0.5473117623308832
X0014685E,0.20692360297819667,0.3783630539169881,0.45231269476290226
X0014686E,0.15866394103930545,0.3297450815492517,0.36706127057590476
X0014687E,0.18212260286806645,0.16866856634153005,0.3795441129135248
X0014688E,0.06436915998702544,0.2690136503653324,0.3344597058836154
X0014689E,0.21294778991748103,0.41968185166908906,0.5682097601644626
X0014690E,0.16432088175731768,0.3525150652364355,0.5154410110568775
X0014691E,0.30214632556810844,0.4509400160904789,0.5480488066149329
X0014692E,0.22431193433860985,0.315096132557941,0.4555475240052783
X0014693E,0.22812473088844523,0.37103799226603595,0.5419138494433237
X0014694E,0.21806979585257893,0.3235575967732751,0.3883463995272498
X0014695E,0.15738915823316738,0.15460966372235832,0.28063444999542353
X0014696E,0.16927716991138297,0.23596249031198097,0.4120167117677703
X0014697E,0.14928467463969877,0.3185043878855522,0.5255435567338014
X0014698E,0.1375820634179777,0.295516319252836,0.42829440078541736
X0014699E,0.11869932181664866,0.25347149630989096,0.4349624509710378
X0014700E,0.08616805468709153,0.2377829518540368,0.2982983582676727
X0014701E,0.3542412961156724,0.35570675973233257,0.48909068615050927
X0014702E,0.22281380091398745,0.34490726051359943,0.4374061887180319
X0014703E,0.2020759360400638,0.46932588390811375,0.45744716579936867
X0014704E,0.11540850957187711,0.23692862839104,0.3414017149878622
X0014705E,0.2498452372084399,0.22714507872582987,0.34749767871539555
X0014706E,0.18351142492147787,0.303401052183234,0.4081290857855873
X0014707E,0.2908431554166777,0.26958162465387936,0.45118334399499127
X0014708E,0.35864370186929523,0.48934529334422866,0.5346599780306082
X0014709E,0.08905264113674152,0.28292546177032546,0.49264247235786646
X0014710E,0.21284566062159876,0.3261289612881423,0.42151938643773257
X0014711E,0.1440613588553832,0.22479285787104172,0.399370587405053
X0014712E,0.21981357160496037,0.39358009927908677,0.3729880605213407
X0014713E,0.2694221649307742,0.19383971256762367,0.45693412812822004
X0014714E,0.2905340404327664,0.41443466922289857,0.5101457555871364
X0014715E,0.2462180644176231,0.4932631357349155,0.585261001357158
X0014716E,0.12154749711241915,0.2229325683584127,0.40988511205568146
X0014717E,0.4664311341060552,0.566345282428648,0.6882840162326107
X0014718E,0.6030775955321213,0.6295533054778389,0.7343053151169925
X0014719E,0.5299104032592478,0.6597026042130868,0.6784662492397032
X0014720E,0.5113794725258569,0.7083099821337712,0.7471698474683091
X0014721E,0.5909805217421771,0.6990242278867403,0.7197518832343869
X0014722E,0.6972853482978325,0.6952649757457415,0.8140310386309196
X0014723E,0.5834367409506288,0.6562796288073036,0.7380495203907701
X0014724E,0.585769963107042,0.7218332563950848,0.7912745385720006
X0014725E,0.5465227348699049,0.6591150468060375,0.7375058125855221
X0014726E,0.44183947517861333,0.6476178478330402,0.7206817045077931
X0014727E,0.49596421639400073,0.6654355509269734,0.69875016497227
X0014728E,0.5559597826737729,0.7499252235975505,0.7371281770270508
X0014729E,0.48719593362665325,0.6644412629078551,0.7081242506031993
X0014730E,0.2545764066341106,0.5445771894845792,0.6168010165383372
X0014731E,0.6287953915040198,0.7140705516400041,0.7462656594638927
X0014732E,0.4138485207135354,0.48749732235645216,0.5980784273782609
X0014733E,0.6623581774335929,0.7323983452887286,0.7117994243599604
X0014734E,0.557936858169565,0.6836700627583916,0.6661756365076351
X0014735E,0.6445411615872944,0.7276326727996115,0.7048352025747312
X0014736E,0.5267934619112938,0.5570063045422335,0.7277176009524213
X0014737E,0.40057138445687934,0.4642719433116758,0.516801237236662
X0014738E,0.6712609871298307,0.7740748016366287,0.7933185285285798
X0014739E,0.5687393264858908,0.6951485951462609,0.753439426239544
X0014740E,0.25609952775812866,0.4796203918629648,0.5400846757515024
X0014741E,0.5334968424038902,0.8069930773992713,0.7653608753176716
X0014742E,0.5485867355534467,0.48329831758037567,0.5363518482629643
X0014743E,0.556913068055437,0.5982633805589864,0.7283343367399975
X0014744E,0.57638230250247,0.6795630222095914,0.7297855035091535
X0014745E,0.514003763997331,0.5857577918044473,0.6841723735970001
X0014746E,0.49277391230676154,0.579561852952584,0.6987093938590191
X0014747E,0.4332541776252187,0.5865346168558488,0.7319125992919379
X0014748E,0.2527770087337863,0.4036154159258104,0.5284664402143693
X0014749E,0.40345434979998623,0.6411199764639884,0.7074528808328244
X0014750E,0.29941847619440437,0.4308448708633859,0.5741210424310705
X0014751E,0.5518691184709733,0.6079097124366362,0.6967354368823392
X0014752E,0.23287181976743854,0.4567758378116117,0.6372702691560115
X0014753E,0.3931805816715609,0.6212977859719184,0.6593173176854965
X0014754E,0.30115186466193195,0.37873942141362077,0.4270768555506506
X0014755E,0.5903145374234547,0.6543380956098696,0.7187214479173484
X0014756E,0.46787662635825467,0.5867971446584167,0.6783174369155881
X0014757E,0.42199062521816266,0.5824598266981567,0.5652205138074468
X0014758E,0.45302262755217765,0.6569199827420099,0.7347101277428859
X0014759E,0.5675986656085072,0.643006116698055,0.6937818737952876
X0014760E,0.48605456849296796,0.5611344484125199,0.62140962572669
X0014761E,0.5374138754772426,0.5631500497215667,0.6484499615931898
X0014762E,0.6454446604999329,0.6763889716646563,0.7212216456994894
X0014763E,0.6669832457503095,0.7057256597899838,0.7907833709182873
X0014764E,0.6450555538541236,0.661774559282857,0.7750176127446926
X0014765E,0.5704521796387185,0.5918836835866916,0.6441025710719607
X0014766E,0.3841310179762992,0.6615986184376447,0.7041858570323096
